segment_id language source channel segment_type speaker_id gender segment_len dialect mic_type phone_type
xfvz E 13655 B 30 8800 F 40.5 dial=R handset cordless_phone
xfwa E 15751 X1 1c 8898 M 320 dial=A - -
xfwa E 15751 X2 1c 7138 F 320 dial=S - -
xfwb E 16047 A 10 1668 F 10.03 dial=S handset cellphone
xfwc E 11237 B 10 2162 F 12.17 dial=A handset regular_phone
xfwd E 14310 A 1s 3094 M 320 dial=M handset cellphone
xfwe E 15149 B 1s 7236 M 320 dial=R handset regular_phone
xfwf E 11603 A 1s 4598 M 320 dial=R handset regular_phone
xfwg E 10818 X1 1c 5126 F 320 dial=S - -
xfwg E 10818 X2 1c 1094 F 320 dial=E - -
xfwh R 13368 A 1s 6348 F 320 dial=R handset regular_phone
xfwi E 11676 X1 1c 5264 M 320 nontar - -
xfwi E 11676 X2 1c 4598 M 320 dial=R - -
xfwj E 11056 B 30 3304 F 44.86 dial=E handset regular_phone
xfwk E 12405 B 30 7863 F 64.59 dial=M handset cordless_phone
xfwl E 10752 B 10 1422 F 11.43 dial=S handset cellphone
xfwm E 11860 B 10 3370 F 16.77 dial=R handset cellphone
xfwn E 16127 B 1s 6968 F 320 dial=A earbud cellphone
xfwo E 14652 A 1s 3184 F 320 dial=A headphone cellphone
xfwp E 10627 A 30 1441 M 33.79 dial=E handset regular_phone
xfwq E 12136 A 1s 4781 F 320 dial=M handset regular_phone
xfwr E 13723 A 1s 5038 F 320 dial=S handset regular_phone
xfws S 11473 A 10 2403 F 13.46 dial=S handset cordless_phone
xfwt E 12210 B 30 3550 F 38.6 dial=E handset regular_phone
xfwu E 10735 A 1s 8577 F 320 dial=E handset cellphone
xfwv E 12691 B 1s 8625 M 320 dial=M handset cellphone
xfww E 12869 B 30 3107 F 42.9 dial=M handset regular_phone
xfwx E 11467 B 1s 8006 F 320 dial=M handset regular_phone
xfwy M 11412 B 10 2983 F 19.19 dial=M handset cordless_phone
xfwz E 10564 B 1s 3885 M 320 dial=E headphone cordless_phone
xfxa E 11431 B 1s 3370 F 320 dial=R handset cordless_phone
xfxb E 15705 B 10 4330 M 18.34 dial=M headphone regular_phone
xfxc E 13051 B 30 1755 M 32 dial=S handset regular_phone
xfxd A 14483 X1 1c 5811 M 320 dial=A - -
xfxd A 14483 X2 1c 7929 M 320 nontar - -
xfxe R 14576 B 10 7286 F 10.75 dial=R handset cellphone
xfxf E 11323 A 30 5608 F 35.04 dial=E handset regular_phone
xfxg E 13566 A 10 7293 M 42.46 dial=A handset cordless_phone
xfxh E 15276 A 1s 6375 F 320 dial=A handset cordless_phone
xfxi M 12723 X1 1c 3537 F 320 nontar - -
xfxi M 12723 X2 1c 4781 F 320 dial=M - -
xfxj E 11460 A 30 2183 F 59.07 dial=E handset regular_phone
xfxk E 15996 A 1s 3263 F 320 dial=E handset cellphone
xfxl E 12867 B 30 6231 M 30.58 dial=R spkr_phone cordless_phone
xfxm E 12270 A 30 5910 F 158.84 dial=S handset cellphone
xfxn E 11974 A 10 6004 M 11.35 dial=M headphone cordless_phone
xfxo E 11998 A 30 1300 M 35 dial=E handset regular_phone
xfxp E 10780 X1 1c 4206 M 320 dial=S - -
xfxp E 10780 X2 1c 1517 M 320 nontar - -
xfxq E 11683 A 10 1755 M 16.35 dial=S handset regular_phone
xfxr E 13120 X1 1c 2481 F 320 nontar - -
xfxr E 13120 X2 1c 5910 F 320 dial=S - -
xfxs M 12272 A 10 1014 F 12.62 dial=M spkr_phone cellphone
xfxt E 11216 X1 1c 1199 F 320 dial=R - -
xfxt E 11216 X2 1c 3180 F 320 nontar - -
xfxu E 14598 B 10 8364 F 11.89 dial=R handset regular_phone
xfxv R 14522 B 30 4981 F 123.42 dial=R handset regular_phone
xfxw E 10077 A 30 5826 M 35.57 dial=E handset regular_phone
xfxx E 11264 A 1s 6732 F 320 dial=S handset regular_phone
xfxy E 16109 A 30 8259 M 50.91 dial=E handset regular_phone
xfxz E 11281 X1 1c 5297 F 320 nontar - -
xfxz E 11281 X2 1c 1094 F 320 dial=E - -
xfya E 12997 B 10 7863 F 11.09 dial=M handset cordless_phone
xfyb E 14287 B 1s 8577 F 320 dial=E handset cellphone
xfyc S 12081 X1 1c 1087 F 320 nontar - -
xfyc S 12081 X2 1c 2971 F 320 dial=S - -
xfyd E 12879 B 1s 8624 F 320 dial=E handset regular_phone
xfye E 12068 A 30 7023 M 56.28 dial=E handset regular_phone
xfyf E 11582 B 10 3449 M 10.98 dial=A handset regular_phone
xfyg E 11320 X1 1c 4180 F 320 nontar - -
xfyg E 11320 X2 1c 4202 F 320 dial=S - -
xfyh E 16171 B 1s z7175 M 320 dial=A handset regular_phone
xfyi E 11727 B 1s 8625 M 320 dial=M handset cordless_phone
xfyj M 14365 X1 1c 1354 M 320 nontar - -
xfyj M 14365 X2 1c 4330 M 320 dial=M - -
xfyk M 11463 B 30 7863 F 43.36 dial=M spkr_phone cordless_phone
xfyl E 12739 A 30 8134 M 68.01 dial=E handset cordless_phone
xfym E 11723 B 1s 2403 F 320 dial=S handset cellphone
xfyn E 13227 A 10 3633 F 46.15 dial=S handset regular_phone
xfyo E 11878 B 1s 1268 F 320 dial=E handset cellphone
xfyp E 11159 A 30 4011 F 72.95 dial=E handset cordless_phone
xfyq E 12739 B 1s 8480 F 320 dial=E handset cordless_phone
xfyr E 10972 X1 1c 7312 F 320 dial=R - -
xfyr E 10972 X2 1c 5236 M 320 dial=S - -
xfys E 15319 B 30 6132 F 35.74 dial=S handset regular_phone
xfyt E 15114 B 30 6375 F 40.76 dial=A handset regular_phone
xfyu E 10539 B 30 6756 M 40.06 dial=A handset regular_phone
xfyv E 11600 B 1s 4598 M 320 dial=R handset regular_phone
xfyw E 11447 X1 1c 7729 M 320 nontar - -
xfyw E 11447 X2 1c 6436 F 320 dial=E - -
xfyx E 14645 X1 1c 6130 F 320 nontar - -
xfyx E 14645 X2 1c 5811 M 320 dial=A - -
xfyy E 15644 X1 1c 8898 M 320 dial=A - -
xfyy E 15644 X2 1c 7023 M 320 dial=E - -
xfyz E 10723 A 30 8962 F 102.15 dial=M handset regular_phone
xfza R 14012 B 10 7312 F 14.04 dial=R earbud cellphone
xfzb S 12574 B 1s 5913 F 320 dial=S headphone cellphone
xfzc E 14645 B 30 5811 M 68.07 dial=A handset cellphone
xfzd E 11771 A 10 2647 F 10.1 dial=E handset regular_phone
xfze E 11360 A 1s 1094 F 320 dial=E handset regular_phone
xfzf E 15119 B 30 7236 M 39.03 dial=R handset regular_phone
xfzg E 11643 A 10 3097 M 75.44 dial=E handset regular_phone
xfzh E 10749 B 1s 4680 F 320 dial=E headphone regular_phone
xfzi E 14892 A 10 2450 M 10.75 dial=S handset regular_phone
xfzj R 13367 B 30 7286 F 31.98 dial=R handset regular_phone
xfzk E 13723 A 30 5038 F 30.6 dial=S handset regular_phone
xfzl E 10443 B 30 2403 F 43.09 dial=S unknown unknown
xfzm E 11248 A 10 1755 M 10.64 dial=S handset regular_phone
xfzn E 11656 A 30 8483 M 35.97 dial=S handset cellphone
xfzo E 13656 A 10 8975 M 14.81 dial=S handset cellphone
xfzp R 15517 A 30 8796 F 127.34 dial=R handset regular_phone
xfzq E 12664 B 1s 6436 F 320 dial=E earbud cordless_phone
xfzr S 11003 B 10 3783 F 46.72 dial=S handset regular_phone
xfzs E 12697 A 1s 8461 M 320 dial=A handset regular_phone
xfzt E 13013 B 1s 4708 M 320 dial=M headphone cellphone
xfzu E 12130 B 10 7286 F 30.16 dial=R handset cellphone
xfzv E 14820 A 1s 6183 M 320 dial=M handset cordless_phone
xfzw M 11378 B 30 7593 M 49.45 dial=M handset regular_phone
xfzx E 15290 B 1s 8367 F 320 dial=E handset cellphone
xfzy E 11529 A 10 5233 F 14.11 dial=S handset cellphone
xfzz E 16508 X1 1c 1324 F 320 nontar - -
xfzz E 16508 X2 1c 2492 F 320 dial=E - -
xgaa E 11205 X1 1c 3097 M 320 dial=E - -
xgaa E 11205 X2 1c 7414 F 320 dial=S - -
xgab E 10446 B 10 5867 F 9.42 dial=E handset cordless_phone
xgac M 11463 X1 1c 8006 F 320 dial=M - -
xgac M 11463 X2 1c 7863 F 320 dial=M - -
xgad S 14206 A 1s 4585 M 320 dial=S handset cordless_phone
xgae E 14321 A 1s 8094 F 320 dial=S handset cordless_phone
xgaf E 10572 A 1s 7420 M 320 dial=E handset cellphone
xgag E 11367 A 1s 1909 F 320 dial=E handset cellphone
xgah R 14953 B 10 8815 F 10.23 dial=R handset regular_phone
xgai A 15033 A 30 3251 M 29.22 dial=A handset cellphone
xgaj E 11364 X1 1c 1094 F 320 dial=E - -
xgaj E 11364 X2 1c 7739 F 320 nontar - -
xgak E 16088 X1 1c 5010 F 320 dial=A - -
xgak E 16088 X2 1c 5221 F 320 dial=M - -
xgal S 12482 B 30 3372 F 61.25 dial=S handset regular_phone
xgam E 11552 B 30 4856 F 36.59 dial=E headphone regular_phone
xgan E 10364 X1 1c 5471 M 320 dial=E - -
xgan E 10364 X2 1c 2989 F 320 nontar - -
xgao E 11384 X1 1c 7657 M 320 dial=S - -
xgao E 11384 X2 1c 7593 M 320 dial=M - -
xgap E 11219 X1 1c 3684 F 320 dial=E - -
xgap E 11219 X2 1c 6042 M 320 nontar - -
xgaq E 14733 B 30 6472 F 119.16 dial=S handset cellphone
xgar E 13050 X1 1c 3288 F 320 nontar - -
xgar E 13050 X2 1c 6220 M 320 dial=R - -
xgas E 14215 A 30 2451 F 46.88 dial=A handset regular_phone
xgat E 12819 B 1s 3903 F 320 dial=E handset cellphone
xgau M 10520 A 1s 8625 M 320 dial=M handset cordless_phone
xgav E 12501 B 30 5910 F 98.3 dial=S handset cellphone
xgaw E 12638 A 1s 5867 F 320 dial=E handset regular_phone
xgax E 11025 A 1s 3550 F 320 dial=E handset regular_phone
xgay M 13922 X1 1c 6319 M 320 dial=M - -
xgay M 13922 X2 1c 2983 F 320 dial=M - -
xgaz E 10514 X1 1c 3009 F 320 dial=M - -
xgaz E 10514 X2 1c 3807 M 320 dial=R - -
xgba E 10627 A 1s 1441 M 320 dial=E handset regular_phone
xgbb E 13598 A 1s 7813 M 320 dial=M handset regular_phone
xgbc E 11769 A 1s 2983 F 320 dial=M handset cordless_phone
xgbd M 13927 B 1s 6206 M 320 dial=M handset regular_phone
xgbe E 15149 B 30 7236 M 52.03 dial=R handset regular_phone
xgbf E 11951 A 30 4506 M 62.14 dial=E handset regular_phone
xgbg E 11321 A 30 4217 M 32.96 dial=R handset cellphone
xgbh E 11492 B 1s 1094 F 320 dial=E handset regular_phone
xgbi E 15989 X1 1c 2450 M 320 dial=S - -
xgbi E 15989 X2 1c 6652 F 320 dial=A - -
xgbj M 13470 X1 1c 2397 M 320 dial=M - -
xgbj M 13470 X2 1c 6206 M 320 dial=M - -
xgbk E 11177 A 10 3097 M 12.06 dial=E headphone regular_phone
xgbl E 15854 A 30 4824 M 41.44 dial=A handset regular_phone
xgbm R 14013 X1 1c 1298 M 320 nontar - -
xgbm R 14013 X2 1c 7286 F 320 dial=R - -
xgbn E 16264 A 1s 8136 F 320 dial=R handset cordless_phone
xgbo E 12662 A 10 1014 F 12.66 dial=M handset regular_phone
xgbp E 11367 A 10 1909 F 27.74 dial=E handset cellphone
xgbq E 16033 B 30 2450 M 75.94 dial=S handset regular_phone
xgbr E 13081 B 1s 6973 M 320 dial=A headphone regular_phone
xgbs E 14290 A 30 8367 F 59.69 dial=E handset cellphone
xgbt M 11851 B 10 1014 F 13.86 dial=M earbud cordless_phone
xgbu S 13541 A 10 5233 F 28.6 dial=S handset regular_phone
xgbv E 12790 A 1s 8624 F 320 dial=E handset regular_phone
xgbw E 10413 X1 1c 2439 F 320 dial=E - -
xgbw E 10413 X2 1c 1919 F 320 nontar - -
xgbx R 13368 A 10 6348 F 10.79 dial=R handset regular_phone
xgby E 10604 X1 1c 4132 M 320 dial=E - -
xgby E 10604 X2 1c 3449 M 320 dial=A - -
xgbz E 11552 B 10 4856 F 10.42 dial=E headphone regular_phone
xgca A 13039 A 30 1470 M 34.21 dial=A handset regular_phone
xgcb E 10937 B 10 1519 M 28.22 dial=M handset cordless_phone
xgcc E 12756 B 30 3372 F 52.2 dial=S handset regular_phone
xgcd E 11825 A 30 4506 M 34 dial=E handset regular_phone
xgce E 11949 X1 1c 2162 F 320 dial=A - -
xgce E 11949 X2 1c 7253 F 320 nontar - -
xgcf E 16151 A 10 2492 F 10.78 dial=E handset regular_phone
xgcg E 12707 B 30 5913 F 36.91 dial=S handset cellphone
xgch E 10717 B 30 5867 F 64.86 dial=E handset regular_phone
xgci A 13958 X1 1c 6647 F 320 nontar - -
xgci A 13958 X2 1c 3140 F 320 dial=A - -
xgcj E 15600 B 10 7236 M 25.26 dial=R handset regular_phone
xgck E 10804 B 30 5325 M 85.48 dial=M handset regular_phone
xgcl E 11825 X1 1c 4506 M 320 dial=E - -
xgcl E 11825 X2 1c 3710 M 320 dial=E - -
xgcm A 12777 A 10 1470 M 12.35 dial=A handset cellphone
xgcn E 13635 X1 1c 3961 M 320 nontar - -
xgcn E 13635 X2 1c 7312 F 320 dial=R - -
xgco S 12482 X1 1c 6367 F 320 dial=S - -
xgco S 12482 X2 1c 3372 F 320 dial=S - -
xgcp E 11255 A 30 8577 F 48.14 dial=E handset cordless_phone
xgcq E 15678 X1 1c 2644 F 320 nontar - -
xgcq E 15678 X2 1c 5125 M 320 dial=M - -
xgcr E 11880 A 10 1199 F 9.7 dial=R spkr_phone cordless_phone
xgcs E 10229 A 10 5826 M 15.72 dial=E handset regular_phone
xgct E 13594 B 1s 7813 M 320 dial=M spkr_phone cellphone
xgcu E 16486 B 10 3494 F 45.06 dial=S handset regular_phone
xgcv E 12812 B 10 8993 F 16.83 dial=S handset regular_phone
xgcw E 11255 A 10 8577 F 12.7 dial=E handset cordless_phone
xgcx E 11536 A 30 2363 M 91.71 dial=A handset regular_phone
xgcy E 15838 B 1s 5125 M 320 dial=M earbud regular_phone
xgcz E 10341 B 1s 1410 M 320 dial=S unknown unknown
xgda E 14702 B 30 8640 M 58.14 dial=S spkr_phone cordless_phone
xgdb E 13120 B 1s 5910 F 320 dial=S handset cordless_phone
xgdc E 12009 B 10 1519 M 19 dial=M handset cordless_phone
xgdd E 12267 A 10 2898 M 10.35 dial=A headphone cellphone
xgde E 10068 B 10 7341 F 11.34 dial=E handset regular_phone
xgdf E 10725 B 1s 8250 F 320 dial=S handset regular_phone
xgdg E 14669 B 30 2504 M 46.6 dial=A headphone regular_phone
xgdh R 15480 B 1s 7236 M 320 dial=R handset regular_phone
xgdi E 10589 X1 1c 4419 M 320 dial=R - -
xgdi E 10589 X2 1c 1410 M 320 dial=S - -
xgdj E 14670 A 30 4506 M 37.83 dial=E handset cordless_phone
xgdk E 10819 B 30 7078 M 86.81 dial=E handset regular_phone
xgdl E 11244 A 1s 4249 F 320 dial=S handset regular_phone
xgdm E 12929 B 10 2397 M 12.73 dial=M handset regular_phone
xgdn E 10914 B 30 6348 F 40 dial=R handset regular_phone
xgdo A 15065 A 10 5581 M 11.77 dial=A headphone regular_phone
xgdp E 11746 B 10 8842 M 10.72 dial=A earbud cellphone
xgdq E 11258 X1 1c 6367 F 320 dial=S - -
xgdq E 11258 X2 1c 2175 F 320 dial=S - -
xgdr S 12015 B 30 6367 F 72.46 dial=S handset cellphone
xgdt E 15599 A 10 5125 M 10.65 dial=M earbud regular_phone
xgdu E 10365 X1 1c 8367 F 320 dial=E - -
xgdu E 10365 X2 1c 4283 F 320 nontar - -
xgdv A 15158 B 1s 8893 F 320 dial=A headphone regular_phone
xgdw E 10588 X1 1c 8125 M 320 dial=E - -
xgdw E 10588 X2 1c 4267 F 320 dial=E - -
xgdx E 12495 B 1s 1183 F 320 dial=S handset cellphone
xgdy E 14212 X1 1c 5451 M 320 nontar - -
xgdy E 14212 X2 1c 8624 F 320 dial=E - -
xgdz E 16298 B 30 4415 F 29.63 dial=E handset regular_phone
xgea E 12147 A 1s 3449 M 320 dial=A handset regular_phone
xgeb E 14295 B 10 4026 F 11.71 dial=E handset cordless_phone
xgec E 12502 B 10 1183 F 13.41 dial=S handset cellphone
xged E 10931 X1 1c 5072 F 320 nontar - -
xged E 10931 X2 1c 8668 M 320 dial=E - -
xgee E 12381 B 10 5586 F 25.1 dial=R headphone regular_phone
xgef M 13411 X1 1c 7813 M 320 dial=M - -
xgef M 13411 X2 1c 6035 F 320 nontar - -
xgeg E 10443 X1 1c 2129 F 320 nontar - -
xgeg E 10443 X2 1c 2403 F 320 dial=S - -
xgeh E 10949 B 30 2175 F 109.6 dial=S handset regular_phone
xgei M 11934 A 10 7098 M 31.88 dial=M handset cellphone
xgej E 15147 A 10 8367 F 9.55 dial=E handset cellphone
xgek E 13678 B 30 5670 M 46.13 dial=M headphone regular_phone
xgel M 13186 B 10 1519 M 14.15 dial=M handset cordless_phone
xgem R 12859 B 10 7286 F 11.92 dial=R handset cellphone
xgen E 11839 B 10 3807 M 37.73 dial=R handset cellphone
xgeo E 11766 A 1s 7863 F 320 dial=M spkr_phone cordless_phone
xgep A 14456 A 1s 5811 M 320 dial=A handset cellphone
xgeq E 12809 B 30 6472 F 78.97 dial=S handset regular_phone
xger E 15117 A 30 5826 M 34.83 dial=E handset regular_phone
xges E 11187 A 1s 1901 F 320 dial=M handset regular_phone
xget E 11219 A 30 3684 F 81.73 dial=E handset regular_phone
xgeu E 12749 B 30 1300 M 99.48 dial=E handset regular_phone
xgev E 15590 X1 1c 3430 M 320 dial=R - -
xgev E 15590 X2 1c 5514 F 320 nontar - -
xgew E 12756 X1 1c 6874 M 320 nontar - -
xgew E 12756 X2 1c 3372 F 320 dial=S - -
xgex E 10716 B 1s 2647 F 320 dial=E handset regular_phone
xgey R 16259 A 1s 8136 F 320 dial=R handset cordless_phone
xgez E 11244 A 10 4249 F 13.91 dial=S handset regular_phone
xgfa E 12038 B 1s 3107 F 320 dial=M handset regular_phone
xgfb E 14035 B 10 8112 F 10 dial=R handset regular_phone
xgfc E 12279 A 30 2397 M 36.64 dial=M handset regular_phone
xgfd E 10654 A 1s 8836 M 320 dial=A handset regular_phone
xgfe E 15355 A 1s 6472 F 320 dial=S handset regular_phone
xgff E 12489 A 30 7240 M 60.3 dial=S handset cordless_phone
xgfg E 12449 B 30 8094 F 39.85 dial=S handset regular_phone
xgfh E 14343 B 30 4011 F 51.38 dial=E handset cellphone
xgfi E 14719 X1 1c 1468 M 320 nontar - -
xgfi E 14719 X2 1c 6320 F 320 dial=E - -
xgfj E 10859 A 1s 5608 F 320 dial=E handset regular_phone
xgfk E 14144 B 30 4330 M 40.99 dial=M spkr_phone regular_phone
xgfl E 16175 B 10 z7175 M 16.11 dial=A handset regular_phone
xgfm E 11075 A 1s 7593 M 320 dial=M handset cellphone
xgfn S 12292 A 1s 5038 F 320 dial=S handset regular_phone
xgfo E 14406 B 10 7191 M 23.52 dial=A headphone cellphone
xgfp E 10191 B 10 7557 F 29.55 dial=E handset cordless_phone
xgfq E 14143 B 1s 4460 M 320 dial=R handset cordless_phone
xgfr A 16001 B 10 8893 F 10.63 dial=A headphone cordless_phone
xgfs E 11318 A 10 6380 M 10.13 dial=M spkr_phone regular_phone
xgft E 15309 X1 1c 6466 F 320 nontar - -
xgft E 15309 X2 1c 6132 F 320 dial=S - -
xgfu M 11783 B 1s 3074 M 320 dial=M handset regular_phone
xgfv M 11201 B 10 1014 F 16.03 dial=M handset regular_phone
xgfw M 13590 B 30 5670 M 47.24 dial=M headphone regular_phone
xgfx M 11101 A 1s 1014 F 320 dial=M handset regular_phone
xgfy E 11937 B 1s 1289 F 320 dial=S handset regular_phone
xgfz E 15594 A 10 7236 M 11.44 dial=R handset regular_phone
xgga E 13013 B 10 4708 M 11.56 dial=M headphone cellphone
xggb E 12903 X1 1c 8478 M 320 dial=A - -
xggb E 12903 X2 1c 7513 M 320 dial=M - -
xggc M 11851 A 10 2308 M 21.94 dial=M headphone cordless_phone
xggd E 10625 A 30 3097 M 75.36 dial=E handset cordless_phone
xgge E 12621 X1 1c 5673 F 320 dial=E - -
xgge E 12621 X2 1c 3372 F 320 dial=S - -
xggf A 12076 X1 1c 2906 M 320 nontar - -
xggf A 12076 X2 1c 2162 F 320 dial=A - -
xggg E 12901 B 1s 8854 M 320 dial=A handset cellphone
xggh E 10669 X1 1c 3550 F 320 dial=E - -
xggh E 10669 X2 1c 1239 M 320 dial=E - -
xggi R 15510 B 30 7312 F 82.18 dial=R earbud cellphone
xggj E 10594 B 1s 6768 F 320 dial=E handset regular_phone
xggk E 11646 B 10 3487 F 14.42 dial=E spkr_phone cellphone
xggl R 14946 X1 1c 1526 F 320 dial=R - -
xggl R 14946 X2 1c 8112 F 320 dial=R - -
xggm E 12869 B 10 3107 F 10.98 dial=M handset regular_phone
xggn E 12138 B 10 1832 F 10.91 dial=M handset regular_phone
xggo A 14398 X1 1c 8852 F 320 nontar - -
xggo A 14398 X2 1c 7850 F 320 dial=A - -
xggp E 11059 A 10 5867 F 51.35 dial=E handset regular_phone
xggq E 13556 B 1s 4585 M 320 dial=S handset cellphone
xggr E 13781 B 10 8194 M 12.17 dial=S handset regular_phone
xggs E 12737 X1 1c 6435 F 320 nontar - -
xggs E 12737 X2 1c 5200 F 320 dial=E - -
xggt R 13367 B 10 7286 F 12.19 dial=R handset regular_phone
xggu S 12578 A 1s 5913 F 320 dial=S handset cellphone
xggv E 16401 X1 1c 3494 F 320 dial=S - -
xggv E 16401 X2 1c 7884 F 320 dial=E - -
xggw E 15102 B 1s 6375 F 320 dial=A handset cordless_phone
xggx M 13413 A 1s 6004 M 320 dial=M headphone regular_phone
xggy E 10588 A 1s 8125 M 320 dial=E handset cordless_phone
xggz E 10473 A 1s 3807 M 320 dial=R headphone cellphone
xgha E 15590 A 1s 3430 M 320 dial=R handset regular_phone
xghb E 11518 A 10 7850 F 13.99 dial=A handset cordless_phone
xghc A 16037 A 10 5010 F 15.55 dial=A earbud cellphone
xghd E 10527 B 1s 6363 F 320 dial=E handset cellphone
xghe E 11153 A 30 3304 F 26.89 dial=E handset regular_phone
xghf E 11592 B 1s 1979 F 320 dial=E handset cellphone
xghg E 12190 X1 1c 4206 M 320 dial=S - -
xghg E 12190 X2 1c 1470 M 320 dial=A - -
xghh E 13049 B 30 4898 M 51.83 dial=S headphone cordless_phone
xghi E 11266 B 10 6436 F 37.68 dial=E handset cellphone
xghj E 13531 B 10 8149 F 12.51 dial=R handset cordless_phone
xghk E 12190 B 10 1470 M 10.79 dial=A headphone regular_phone
xghl E 12005 B 10 1519 M 28.75 dial=M handset regular_phone
xghm E 10187 X1 1c 1239 M 320 dial=E - -
xghm E 10187 X2 1c 6963 F 320 dial=E - -
xghn E 11747 B 30 8842 M 65.58 dial=A earbud cellphone
xgho E 10067 B 10 4011 F 32.91 dial=E handset cordless_phone
xghp E 12662 B 30 8125 M 109.04 dial=E handset cellphone
xghq R 13367 B 1s 7286 F 320 dial=R handset regular_phone
xghr E 10630 A 30 6476 M 153.48 dial=S handset cordless_phone
xghs A 14437 X1 1c 4314 M 320 dial=A - -
xghs A 14437 X2 1c 2451 F 320 dial=A - -
xght E 13874 B 1s 8640 M 320 dial=S handset regular_phone
xghu E 11565 X1 1c 8427 M 320 dial=M - -
xghu E 11565 X2 1c 6367 F 320 dial=S - -
xghv E 15264 B 10 3926 M 13.02 dial=E handset cellphone
xghw E 14860 B 1s 6713 F 320 dial=E handset regular_phone
xghx E 11760 A 1s 1300 M 320 dial=E handset regular_phone
xghy E 12670 A 30 8598 F 35.85 dial=E handset regular_phone
xghz E 14652 A 30 3184 F 38.84 dial=A headphone cellphone
xgia A 12076 B 1s 2162 F 320 dial=A handset regular_phone
xgib E 11431 B 10 3370 F 21.05 dial=R handset cordless_phone
xgic E 12136 X1 1c 4781 F 320 dial=M - -
xgic E 12136 X2 1c 5913 F 320 dial=S - -
xgid E 11737 A 1s 1014 F 320 dial=M headphone cordless_phone
xgie E 12980 B 30 7031 M 72.36 dial=S handset regular_phone
xgif E 13049 X1 1c 5847 F 320 nontar - -
xgif E 13049 X2 1c 4898 M 320 dial=S - -
xgig E 16396 A 30 2492 F 115.97 dial=E handset cordless_phone
xgih M 11378 B 1s 7593 M 320 dial=M handset regular_phone
xgii E 10606 X1 1c 3194 M 320 nontar - -
xgii E 10606 X2 1c 3922 F 320 dial=E - -
xgij E 14048 B 30 1542 F 77.26 dial=S handset cellphone
xgik R 14002 B 10 1987 F 11.17 dial=R handset regular_phone
xgil E 12946 A 10 4898 M 11.02 dial=S headphone regular_phone
xgim E 10870 B 30 8962 F 67.38 dial=M handset regular_phone
xgin A 15065 B 30 1076 F 46.62 dial=A handset cellphone
xgio E 14228 A 30 7240 M 118.5 dial=S spkr_phone cordless_phone
xgip E 14629 X1 1c 7115 M 320 nontar - -
xgip E 14629 X2 1c 8815 F 320 dial=R - -
xgiq E 11448 B 30 8006 F 75.82 dial=M handset regular_phone
xgir R 15912 B 1s 7312 F 320 dial=R earbud cellphone
xgis E 15996 A 10 3263 F 51.05 dial=E handset cellphone
xgit E 11411 B 1s 8854 M 320 dial=A handset cellphone
xgiu E 11151 X1 1c 5093 F 320 nontar - -
xgiu E 11151 X2 1c 3304 F 320 dial=E - -
xgiv R 12859 B 1s 7286 F 320 dial=R handset cellphone
xgiw E 11093 B 30 1300 M 34.99 dial=E handset regular_phone
xgix E 10859 A 10 5608 F 48.48 dial=E handset regular_phone
xgiy E 12997 X1 1c 4003 M 320 nontar - -
xgiy E 12997 X2 1c 7863 F 320 dial=M - -
